0331,12/16/2019 13:26:15.449,8611.00,8611.50,8609.00,8609.00
0332,12/16/2019 13:28:24.640,8610.00,8610.00,8608.00,8608.00
0333,12/16/2019 13:31:15.772,8609.00,8611.00,8607.00,8611.00
0334,12/16/2019 13:32:15.898,8610.00,8612.00,8610.00,8612.00
0335,12/16/2019 13:37:13.714,8611.00,8612.50,8609.00,8609.00
0336,12/16/2019 13:42:09.360,8610.00,8612.00,8608.00,8612.00
0337,12/16/2019 13:47:01.978,8611.00,8613.00,8611.00,8613.00
0338,12/16/2019 13:47:12.970,8612.00,8614.00,8612.00,8614.00
0339,12/16/2019 13:58:17.624,8613.00,8615.00,8613.00,8615.00
0340,12/16/2019 14:00:20.733,8614.00,8616.00,8614.00,8616.00
0341,12/16/2019 14:00:32.386,8615.00,8617.00,8615.00,8617.00
0342,12/16/2019 14:05:31.130,8616.00,8617.50,8614.00,8614.00
0343,12/16/2019 14:05:56.105,8615.00,8615.00,8613.00,8613.00
0344,12/16/2019 14:06:23.187,8614.00,8614.00,8612.00,8612.00
0345,12/16/2019 14:07:46.015,8613.00,8613.00,8611.00,8611.00
0346,12/16/2019 14:15:00.732,8612.00,8612.75,8610.00,8610.00
0347,12/16/2019 14:15:41.527,8611.00,8611.00,8609.00,8609.00
0348,12/16/2019 14:28:14.014,8610.00,8611.25,8608.00,8608.00
0349,12/16/2019 14:29:11.516,8609.00,8609.00,8607.00,8607.00
0350,12/16/2019 14:33:16.567,8608.00,8608.50,8606.00,8606.00
0351,12/16/2019 14:42:10.598,8607.00,8609.00,8605.75,8609.00
0352,12/16/2019 14:54:04.483,8608.00,8609.75,8606.00,8606.00
0353,12/16/2019 14:57:55.408,8607.00,8609.00,8605.00,8609.00
0354,12/16/2019 14:58:46.101,8608.00,8609.25,8606.00,8606.00
0355,12/16/2019 15:11:53.218,8607.00,8609.00,8605.50,8609.00
0356,12/16/2019 15:12:05.461,8608.00,8610.00,8608.00,8610.00
0357,12/16/2019 15:12:14.036,8609.00,8611.00,8609.00,8611.00
0358,12/16/2019 15:14:09.642,8610.00,8611.25,8608.00,8608.00
0359,12/16/2019 15:14:17.565,8609.00,8609.00,8607.00,8607.00
0360,12/16/2019 15:17:09.950,8608.00,8609.50,8606.00,8606.00
0361,12/16/2019 15:22:53.789,8607.00,8609.00,8605.25,8609.00
0362,12/16/2019 15:23:37.162,8608.00,8610.00,8608.00,8610.00
0363,12/16/2019 15:26:40.800,8609.00,8611.00,8609.00,8611.00
0364,12/16/2019 15:29:01.169,8610.00,8611.75,8608.00,8608.00
0365,12/16/2019 15:29:42.145,8609.00,8609.00,8607.00,8607.00
0366,12/16/2019 15:30:10.991,8608.00,8608.00,8606.00,8606.00
0367,12/16/2019 15:30:16.378,8607.00,8607.00,8605.00,8605.00
